"TOA5","COM1","CR1000","55447","CR1000.Std.25","CPU:LIMHA_3_1.CR1","64968","limha"
"TIMESTAMP","RECORD","vw(1)","vw(2)","vw(3)","vw(4)","vw(5)","vw(6)","vw(7)","vw(8)","vw(9)","vw(10)","vw(11)","vw(12)","vw(13)","vw(14)","vw(15)","vw(16)","vw(17)","vw(18)","vw_t(1)","vw_t(2)","vw_t(3)","vw_t(4)","vw_t(5)","vw_t(6)","vw_t(7)","vw_t(8)","vw_t(9)","vw_t(10)","vw_t(11)","vw_t(12)","vw_t(13)","vw_t(14)","vw_t(15)","vw_t(16)","vw_t(17)","vw_t(18)","logvolt","logtemp","strain_1","strain_2","temp_1","RST1_A","RST1_B","RST2_A","RST2_B"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-06-05 20:00:00",53523,1584.341,"NAN",1567.477,1547.912,1549.233,1594.911,1574.42,1575.566,1550.287,1605.662,1502.426,1578.81,9047.321,8999.402,7820.669,9111.619,8319.96,8524.12,12.95911,12.10831,12.88843,10.93829,12.93262,-82.24225,12.87637,11.345,12.90582,12.85403,12.8692,12.90411,11.59872,12.21155,12.61072,12.82184,10.68527,5.425964,13.1,26.87,-1092.695,-1256.683,"NAN",-129.2725,320.8123,131.9798,204.3994
"2021-06-05 21:00:00",53524,1584.328,"NAN",1567.471,1547.918,1549.232,1594.916,1574.417,1575.568,1550.283,1605.672,1502.449,1578.804,9047.29,8999.357,7820.485,9111.685,8320.004,8524.218,12.95892,12.10828,12.88962,10.93848,12.93371,-82.23803,12.87695,11.34561,12.90524,12.85413,12.86881,12.90366,11.58026,12.21326,12.61136,12.82233,10.68561,5.42575,13.12,25.79,-1089.378,-1256.717,"NAN",-129.2725,320.1355,128.5956,203.0458
"2021-06-05 22:00:00",53525,1584.331,"NAN",1567.469,1547.914,1549.231,1594.915,1574.416,1575.564,1550.282,1605.672,1502.442,1578.805,9047.195,8999.255,7820.184,9111.708,8320.01,8524.312,12.96079,12.11063,12.89108,10.94019,12.93424,-82.2524,12.87781,11.34634,12.90512,12.8548,12.86926,12.90433,11.54285,12.21506,12.61228,12.82331,10.68634,5.423767,13.14,24.92,-1091.382,-1250.402,"NAN",-127.9188,319.4587,131.3029,204.3994
"2021-06-05 23:00:00",53526,1584.331,"NAN",1567.468,1547.909,1549.23,1594.913,1574.416,1575.561,1550.281,1605.67,1502.44,1578.805,9047.097,8999.141,7819.995,9111.705,8319.994,8524.395,12.96008,12.10971,12.89227,10.94141,12.93439,-82.25663,12.87805,11.34656,12.90564,12.85492,12.86942,12.90457,11.60233,12.21661,12.61322,12.82315,10.68594,5.424987,13.15,24.25,-1089.717,-1250.413,"NAN",-127.9627,320.9222,131.3479,204.4694
"2021-06-06 00:00:00",53527,1584.334,"NAN",1567.467,1547.903,1549.234,1594.909,1574.417,1575.558,1550.283,1605.665,1502.438,1578.806,9047.034,8999.065,7819.895,9111.693,8319.976,8524.479,12.95957,12.10791,12.89343,10.94302,12.93442,-82.26512,12.87827,11.34775,12.9054,12.85501,12.86905,12.90418,11.64255,12.21784,12.61404,12.82361,10.68668,5.423798,13.16,23.7,-1091.391,-1257.109,"NAN",-128.0004,321.0169,130.0322,205.8843
"2021-06-06 01:00:00",53528,1584.333,"NAN",1567.466,1547.897,1549.225,1594.906,1574.418,1575.555,1550.283,1605.662,1502.439,1578.809,9047.013,8999.03,7819.925,9111.655,8319.95,8524.553,12.95789,12.10529,12.89453,10.94461,12.93448,-82.29391,12.87894,11.34735,12.90451,12.85486,12.86832,12.90445,11.67828,12.21878,12.61496,12.824,10.68781,5.425416,13.18,23.15,-1091.391,-1250.413,"NAN",-127.3281,320.3522,131.3918,204.5378
"2021-06-06 02:00:00",53529,1584.334,"NAN",1567.466,1547.891,1549.223,1594.903,1574.418,1575.551,1550.285,1605.658,1502.429,1578.809,9046.985,8998.997,7819.89,9111.606,8319.923,8524.625,12.95584,12.103,12.89548,10.94556,12.9346,-82.299,12.87912,11.3475,12.90408,12.85477,12.86761,12.90357,11.75293,12.22021,12.61582,12.82456,10.68741,5.422883,13.19,22.7,-1093.102,-1248.781,"NAN",-125.9736,318.9977,130.7145,204.5378
"2021-06-06 03:00:00",53530,1584.332,"NAN",1567.466,1547.884,1549.219,1594.901,1574.419,1575.547,1550.284,1605.654,1502.427,1578.811,9046.955,8998.962,7819.847,9111.558,8319.89,8524.695,12.95395,12.09921,12.89679,10.94696,12.93408,-82.31009,12.87964,11.34766,12.90338,12.85471,12.86685,12.90271,11.83859,12.22138,12.61685,12.82407,10.68781,5.424133,13.19,22.33,-1089.867,-1253.933,"NAN",-128.0054,316.9658,130.0373,205.8923
"2021-06-06 04:00:00",53531,1584.331,"NAN",1567.467,1547.88,1549.222,1594.899,1574.419,1575.544,1550.285,1605.651,1502.432,1578.81,9046.934,8998.927,7819.782,9111.516,8319.857,8524.727,12.95084,12.09558,12.89816,10.94885,12.93399,-82.31005,12.87985,11.34805,12.90222,12.8537,12.86493,12.90192,11.8887,12.2229,12.61765,12.82489,10.68738,5.426026,13.2,22.08,-1093.266,-1250.643,"NAN",-127.3281,317.6431,132.0691,205.215
"2021-06-06 05:00:00",53532,1584.329,"NAN",1567.466,1547.874,1549.222,1594.899,1574.419,1575.542,1550.284,1605.653,1502.432,1578.809,9046.88,8998.869,7819.619,9111.467,8319.818,8524.789,12.94833,12.09274,12.89908,10.95004,12.93307,-82.32026,12.88025,11.34878,12.90073,12.85333,12.86344,12.90109,11.59021,12.22391,12.61847,12.82477,10.6882,5.424438,13.2,21.84,-1093.285,-1250.665,"NAN",-125.9736,318.9977,128.0054,204.5378
"2021-06-06 06:00:00",53533,1584.327,"NAN",1567.466,1547.87,1549.225,1594.9,1574.42,1575.54,1550.284,1605.654,1502.439,1578.809,9046.824,8998.804,7819.502,9111.414,8319.766,8524.851,12.94571,12.08914,12.89999,10.95087,12.93274,-82.31348,12.88043,11.34842,12.90018,12.85287,12.86166,12.8988,11.41458,12.2251,12.61914,12.82501,10.68866,5.424682,13.2,21.62,-1095.049,-1242.395,"NAN",-128.0054,318.9977,132.0691,205.8923
"2021-06-06 07:00:00",53534,1584.323,"NAN",1567.466,1547.865,1549.228,1594.901,1574.421,1575.538,1550.284,1605.654,1502.439,1578.81,9046.752,8998.713,7819.296,9111.354,8319.698,8524.903,12.94324,12.08658,12.90118,10.95218,12.93155,-82.31261,12.88061,11.34894,12.89844,12.85205,12.85928,12.89764,11.51602,12.22635,12.61994,12.82568,10.68906,5.423584,13.21,21.72,-1095.081,-1257.501,"NAN",-126.6509,319.6749,131.3918,205.8923
"2021-06-06 08:00:00",53535,1584.321,"NAN",1567.468,1547.86,1549.23,1594.903,1574.421,1575.538,1550.285,1605.657,1502.445,1578.811,9046.674,8998.625,7819.14,9111.283,8319.626,8524.953,12.94043,12.0845,12.90204,10.95331,12.93109,-82.29228,12.88068,11.34772,12.89798,12.85153,12.85748,12.89661,11.62469,12.22794,12.62094,12.82553,10.68881,5.424775,13.2,22.36,-1093.267,-1257.34,"NAN",-126.6509,318.9977,130.7145,205.8923
"2021-06-06 09:00:00",53536,1584.308,"NAN",1567.463,1547.87,1549.24,1594.914,1574.418,1575.546,1550.282,1605.67,1502.469,1578.808,9046.609,8998.534,7819.054,9111.201,8319.535,8524.999,12.93857,12.08127,12.90256,10.95487,12.92975,-82.25504,12.88086,11.34744,12.89648,12.85047,12.85568,12.89468,11.73294,12.22852,12.62155,12.82584,10.68945,5.424165,13.18,23.38,-1093.067,-1257.11,"NAN",-128.6827,321.0295,132.0691,204.5378
"2021-06-06 10:00:00",53537,1584.245,"NAN",1567.444,1547.921,1549.307,1594.99,1574.396,1575.597,1550.254,1605.758,1502.595,1578.781,9046.57,8998.497,7819.092,9111.103,8319.446,8525.036,12.93884,12.08639,12.90335,10.95538,12.9288,-82.23399,12.88101,11.34677,12.89514,12.84961,12.85398,12.89307,11.82959,12.22962,12.6225,12.82651,10.68906,5.425477,13.16,24.42,-1093.066,-1255.436,"NAN",-127.2617,320.1849,132.0001,203.754
"2021-06-06 11:00:00",53538,1584.223,"NAN",1567.429,1547.954,1549.344,1595.039,1574.384,1575.627,1550.238,1605.813,1502.649,1578.759,9046.535,8998.44,7819.076,9110.999,8319.349,8525.071,12.95248,12.11389,12.90399,10.95633,12.92798,-82.21457,12.88098,11.3454,12.89563,12.84906,12.85709,12.8935,11.93482,12.23077,12.62329,12.82629,10.68894,5.42334,13.14,25.22,-1093.066,-1250.414,"NAN",-129.2725,319.4587,133.3334,203.7226
"2021-06-06 12:00:00",53539,1584.216,"NAN",1567.419,1547.98,1549.366,1595.071,1574.375,1575.646,1550.224,1605.852,1502.667,1578.737,9046.541,8998.438,7819.063,9110.9,8319.286,8525.102,12.97165,12.13977,12.90451,10.95633,12.92856,-82.20361,12.88083,11.34644,12.89941,12.84925,12.86514,12.89798,11.87247,12.23172,12.62405,12.82678,10.68994,5.424896,13.13,25.85,-1092.735,-1251.709,"NAN",-129.2725,316.7514,131.9798,203.0458
"2021-06-06 13:00:00",53540,1584.24,"NAN",1567.417,1547.984,1549.358,1595.064,1574.374,1575.647,1550.226,1605.844,1502.62,1578.736,9046.534,8998.437,7819.173,9110.818,8319.224,8525.131,12.99106,12.16461,12.90497,10.9574,12.93115,-82.19684,12.88101,11.34711,12.90637,12.8512,12.87683,12.90555,11.70203,12.23291,12.62479,12.82715,10.69049,5.422883,13.13,26.16,-1091.022,-1249.99,"NAN",-127.9188,320.8123,131.9798,204.3994
"2021-06-06 14:00:00",53541,1584.264,"NAN",1567.416,1547.979,1549.34,1595.04,1574.375,1575.644,1550.233,1605.823,1502.566,1578.74,9046.579,8998.472,7819.351,9110.768,8319.193,8525.16,13.00436,12.17447,12.90607,10.95737,12.93561,-82.17248,12.8811,11.34622,12.91428,12.85446,12.8876,12.91428,11.71307,12.23352,12.62564,12.82764,10.69016,5.421876,13.12,26.65,-1092.695,-1256.683,"NAN",-128.5956,320.1355,131.3029,203.7226
"2021-06-06 15:00:00",53542,1584.271,"NAN",1567.415,1547.982,1549.321,1595.026,1574.374,1575.643,1550.236,1605.807,1502.537,1578.742,9046.616,8998.513,7819.472,9110.734,8319.16,8525.191,13.00986,12.17566,12.90662,10.95877,12.94098,-82.14564,12.88141,11.34934,12.92105,12.85916,12.89612,12.92188,11.7656,12.23465,12.62656,12.82748,10.69009,5.420533,13.11,27.15,-1091.022,-1261.703,"NAN",-128.5956,318.7819,131.3029,203.0458
"2021-06-06 16:00:00",53543,1584.261,"NAN",1567.407,1547.996,1549.301,1595.019,1574.368,1575.643,1550.234,1605.802,1502.538,1578.739,9046.646,8998.54,7819.521,9110.71,8319.135,8525.218,13.013,12.17603,12.90796,10.96014,12.94617,-82.15312,12.88232,11.34756,12.92606,12.8627,12.90073,12.927,11.88214,12.23575,12.62711,12.8273,10.6904,5.422669,13.1,27.44,-1089.348,-1255.01,"NAN",-129.2725,319.4587,131.3029,203.0458
"2021-06-06 17:00:00",53544,1584.267,"NAN",1567.403,1547.995,1549.281,1595.003,1574.368,1575.636,1550.238,1605.786,1502.521,1578.74,9046.669,8998.557,7819.528,9110.704,8319.115,8525.247,13.01724,12.17969,12.90936,10.96222,12.95075,-82.12466,12.88339,11.34918,12.92978,12.86661,12.9043,12.93115,11.97385,12.23694,12.62811,12.828,10.69034,5.420533,13.1,27.66,-1089.348,-1255.01,"NAN",-129.2725,319.4587,131.9798,204.3994
"2021-06-06 18:00:00",53545,1584.271,"NAN",1567.402,1547.991,1549.265,1594.99,1574.369,1575.629,1550.24,1605.773,1502.507,1578.74,9046.666,8998.546,7819.454,9110.7,8319.089,8525.281,13.01938,12.17996,12.91113,10.96329,12.95471,-82.36689,12.8848,11.35068,12.93323,12.8692,12.90808,12.9346,12.02884,12.23828,12.62884,12.82831,10.6908,5.418,13.09,27.82,-1089.348,-1249.989,"NAN",-129.2725,318.7819,130.6261,203.7226
"2021-06-06 19:00:00",53546,1584.277,"NAN",1567.402,1547.982,1549.251,1594.979,1574.37,1575.622,1550.241,1605.76,1502.495,1578.743,9046.626,8998.494,7819.317,9110.692,8319.045,8525.309,13.01929,12.17862,12.91306,10.96518,12.95786,-82.17989,12.88617,11.35275,12.93509,12.87234,12.90979,12.93768,12.06866,12.23969,12.62961,12.82812,10.69043,5.41803,13.09,27.78,-1089.348,-1249.989,"NAN",-130.6261,318.105,131.3029,202.3689
"2021-06-06 20:00:00",53547,1584.278,"NAN",1567.4,1547.973,1549.237,1594.968,1574.37,1575.612,1550.243,1605.747,1502.485,1578.744,9046.566,8998.426,7819.164,9110.664,8318.993,8525.335,13.01831,12.17383,12.9151,10.96741,12.96039,-82.1707,12.88806,11.35355,12.93674,12.87466,12.9111,12.93936,12.10684,12.24112,12.63059,12.82858,10.69125,5.42163,13.1,27.18,-1087.674,-1255.009,"NAN",-129.9493,318.7819,129.9493,203.7226
"2021-06-06 21:00:00",53548,1584.278,"NAN",1567.4,1547.962,1549.224,1594.958,1574.371,1575.605,1550.245,1605.737,1502.485,1578.746,9046.488,8998.337,7818.984,9110.614,8318.912,8525.355,13.01508,12.16876,12.91772,10.96994,12.96231,-82.20685,12.88956,11.35458,12.93741,12.87646,12.91113,12.94049,12.13327,12.24261,12.63153,12.82932,10.69189,5.421601,13.11,26.25,-1089.348,-1258.355,"NAN",-126.5652,320.8123,131.9798,203.7226
"2021-06-06 22:00:00",53549,1584.276,"NAN",1567.4,1547.952,1549.219,1594.955,1574.371,1575.596,1550.244,1605.73,1502.481,1578.746,9046.376,8998.214,7818.736,9110.538,8318.803,8525.363,13.01199,12.16391,12.92013,10.97247,12.9639,-82.23889,12.89093,11.35641,12.93744,12.87824,12.90979,12.94058,12.16531,12.24396,12.63211,12.83038,10.69324,5.420289,13.12,25.4,-1087.853,-1248.521,"NAN",-128.5956,319.4587,129.9493,204.3994
"2021-06-06 23:00:00",53550,1584.273,"NAN",1567.399,1547.942,1549.216,1594.95,1574.371,1575.588,1550.245,1605.725,1502.481,1578.746,9046.271,8998.08,7818.545,9110.442,8318.678,8525.38,13.00827,12.15894,12.92258,10.97592,12.96484,-82.26847,12.8927,11.358,12.93735,12.87866,12.90887,12.9408,12.17566,12.24515,12.63315,12.83099,10.6937,5.419678,13.14,24.72,-1089.717,-1265.478,"NAN",-127.9188,322.166,131.3029,204.3994
"2021-06-07 00:00:00",53551,1584.272,"NAN",1567.399,1547.931,1549.209,1594.945,1574.372,1575.581,1550.245,1605.718,1502.485,1578.751,9046.158,8997.962,7818.384,9110.337,8318.548,8525.378,13.00507,12.15396,12.92484,10.97757,12.9653,-82.31341,12.89383,11.35849,12.93668,12.87915,12.90683,12.93945,12.15472,12.24673,12.63367,12.83148,10.69354,5.418884,13.15,24.19,-1091.391,-1253.761,"NAN",-126.6117,319.5761,129.32,204.4746
"2021-06-07 01:00:00",53552,1584.271,"NAN",1567.4,1547.92,1549.205,1594.938,1574.373,1575.572,1550.246,1605.712,1502.482,1578.752,9046.087,8997.87,7818.354,9110.213,8318.415,8525.376,13.00168,12.14883,12.92709,10.97986,12.96533,-82.32358,12.89545,11.36002,12.93576,12.87927,12.90472,12.93845,12.08618,12.2475,12.63467,12.83231,10.69433,5.420136,13.17,23.72,-1088.044,-1253.761,"NAN",-127.3279,318.9971,129.3598,204.5374
"2021-06-07 02:00:00",53553,1584.268,"NAN",1567.398,1547.911,1549.204,1594.935,1574.374,1575.566,1550.247,1605.708,1502.483,1578.754,9046.023,8997.802,7818.312,9110.081,8318.277,8525.371,12.99783,12.14438,12.92938,10.98291,12.9653,-82.33804,12.8963,11.36188,12.93478,12.87897,12.9036,12.93668,11.94409,12.24896,12.63556,12.83289,10.69428,5.419282,13.18,23.27,-1089.717,-1255.435,"NAN",-127.3281,322.384,130.7145,204.5378
"2021-06-07 03:00:00",53554,1584.266,"NAN",1567.397,1547.901,1549.204,1594.932,1574.375,1575.56,1550.248,1605.705,1502.485,1578.755,9045.983,8997.735,7818.288,9109.964,8318.146,8525.365,12.99429,12.1409,12.93149,10.98517,12.96491,-82.35596,12.89743,11.3617,12.93353,12.87903,12.90137,12.93591,12.01813,12.25012,12.63623,12.8338,10.69577,5.420808,13.18,22.87,-1089.725,-1245.4,"NAN",-126.6509,319.6749,130.7145,204.5378
"2021-06-07 04:00:00",53555,1584.264,"NAN",1567.399,1547.893,1549.202,1594.931,1574.375,1575.555,1550.248,1605.701,1502.487,1578.755,9045.938,8997.687,7818.221,9109.838,8318.016,8525.353,12.99091,12.13766,12.93323,10.98706,12.96445,-82.28808,12.89838,11.3624,12.93225,12.87888,12.89859,12.93448,12.08411,12.25153,12.63715,12.83441,10.69614,5.42096,13.19,22.53,-1089.837,-1252.224,"NAN",-126.6509,318.9977,128.6827,205.8923
"2021-06-07 05:00:00",53556,1584.259,"NAN",1567.397,1547.887,1549.207,1594.933,1574.376,1575.551,1550.248,1605.703,1502.495,1578.755,9045.877,8997.596,7818.056,9109.719,8317.877,8525.339,12.98743,12.13342,12.93521,10.98889,12.96384,-82.29733,12.89911,11.36252,12.93069,12.87781,12.89691,12.93234,11.83118,12.25302,12.63785,12.83514,10.69702,5.427185,13.19,22.39,-1093.239,-1272.376,"NAN",-127.3281,320.3522,131.3918,205.8923
"2021-06-07 06:00:00",53557,1584.258,"NAN",1567.399,1547.878,1549.208,1594.933,1574.376,1575.548,1550.247,1605.703,1502.494,1578.755,9045.799,8997.498,7817.857,9109.603,8317.739,8525.318,12.9848,12.13019,12.93686,10.99054,12.96292,-82.29482,12.89996,11.36359,12.92911,12.87738,12.89475,12.931,11.90219,12.25427,12.63883,12.8353,10.69672,5.420776,13.19,22.31,-1089.919,-1255.667,"NAN",-127.3281,316.9658,129.36,204.5378
"2021-06-07 07:00:00",53558,1584.256,"NAN",1567.398,1547.87,1549.205,1594.932,1574.377,1575.544,1550.247,1605.701,1502.495,1578.756,9045.714,8997.396,7817.739,9109.484,8317.598,8525.303,12.98227,12.12686,12.93805,10.99295,12.96207,-82.29395,12.90042,11.36362,12.92758,12.8768,12.89322,12.92902,11.99503,12.25516,12.63965,12.83606,10.69806,5.420319,13.2,22.36,-1093.254,-1258.999,"NAN",-127.3281,316.9658,132.0691,205.215
"2021-06-07 08:00:00",53559,1584.252,"NAN",1567.398,1547.864,1549.207,1594.933,1574.378,1575.541,1550.247,1605.701,1502.495,1578.757,9045.637,8997.312,7817.659,9109.361,8317.458,8525.281,12.97894,12.12354,12.93973,10.99426,12.96121,-82.27702,12.90097,11.36316,12.92621,12.87604,12.89056,12.92725,12.01553,12.2565,12.64032,12.83713,10.69827,5.419831,13.19,22.61,-1093.221,-1247.243,"NAN",-126.6509,323.0613,131.3918,203.1832
"2021-06-07 09:00:00",53560,1584.241,"NAN",1567.395,1547.869,1549.217,1594.94,1574.375,1575.545,1550.244,1605.713,1502.51,1578.754,9045.589,8997.246,7817.618,9109.233,8317.303,8525.255,12.97659,12.12018,12.94116,11.00205,12.96021,-82.26517,12.90137,11.36322,12.92511,12.8757,12.88895,12.92596,12.03015,12.25745,12.64145,12.83722,10.69891,5.423279,13.18,23.24,-1093.069,-1260.461,"NAN",-128.0054,320.3522,132.7464,203.1832
"2021-06-07 10:00:00",53561,1584.237,"NAN",1567.394,1547.869,1549.221,1594.941,1574.376,1575.543,1550.244,1605.717,1502.526,1578.756,9045.585,8997.233,7817.723,9109.163,8317.182,8525.229,12.97531,12.121,12.94226,10.99744,12.95901,-82.23901,12.9017,11.36658,12.9234,12.87445,12.88748,12.92435,11.75568,12.25858,12.64203,12.83817,10.69907,5.421571,13.16,24.19,-1094.74,-1255.436,"NAN",-127.3005,316.897,132.7176,204.4934
"2021-06-07 11:00:00",53562,1584.236,"NAN",1567.392,1547.87,1549.226,1594.948,1574.376,1575.544,1550.245,1605.722,1502.531,1578.756,9045.575,8997.221,7817.807,9109.036,8317.057,8525.198,12.97674,12.12308,12.94309,10.99887,12.95804,-82.18432,12.90179,11.36325,12.92282,12.87344,12.88629,12.92282,11.72778,12.25952,12.64273,12.83829,10.69977,5.421539,13.14,25.52,-1089.613,-1258.662,"NAN",-127.9188,318.7819,131.9798,203.0458
"2021-06-07 12:00:00",53563,1584.229,"NAN",1567.392,1547.874,1549.231,1594.958,1574.374,1575.55,1550.241,1605.735,1502.546,1578.752,9045.582,8997.215,7817.843,9108.925,8316.946,8525.165,12.97674,12.12476,12.94397,10.99936,12.95718,-82.14822,12.90189,11.36258,12.92166,12.8725,12.88562,12.92252,11.77951,12.26059,12.64331,12.83933,10.70041,5.427886,13.12,26.78,-1092.695,-1263.377,"NAN",-126.5652,318.7819,132.6566,203.7226
"2021-06-07 13:00:00",53564,1584.229,"NAN",1567.389,1547.876,1549.249,1594.962,1574.373,1575.55,1550.242,1605.739,1502.547,1578.752,9045.596,8997.218,7817.895,9108.844,8316.847,8525.141,12.97879,12.12881,12.94513,11.00107,12.95621,-82.14145,12.90189,11.36407,12.92133,12.87192,12.88638,12.92258,11.88095,12.26163,12.6441,12.83896,10.70007,5.42102,13.11,27.4,-1089.348,-1251.663,"NAN",-127.9188,321.4891,129.2725,204.3994
"2021-06-07 14:00:00",53565,1584.226,"NAN",1567.386,1547.883,1549.243,1594.967,1574.373,1575.553,1550.241,1605.747,1502.555,1578.75,9045.61,8997.238,7818.08,9108.775,8316.771,8525.111,12.98099,12.13117,12.94577,11.00144,12.95569,-82.15144,12.90235,11.36252,12.92163,12.87207,12.88684,12.92279,12.00833,12.2626,12.64478,12.84,10.70047,5.420867,13.1,27.78,-1089.348,-1255.01,"NAN",-127.9188,319.4587,131.3029,204.3994
"2021-06-07 15:00:00",53566,1584.231,"NAN",1567.386,1547.878,1549.245,1594.966,1574.374,1575.55,1550.242,1605.741,1502.542,1578.752,9045.65,8997.273,7818.164,9108.729,8316.704,8525.085,12.98401,12.13452,12.94668,11.00259,12.95593,-82.16231,12.90235,11.36353,12.92249,12.87219,12.88828,12.92343,12.07339,12.26395,12.64578,12.83987,10.70123,5.421052,13.09,27.56,-1086.001,-1249.989,"NAN",-128.5956,318.7819,131.9798,203.7226
"2021-06-07 16:00:00",53567,1584.235,"NAN",1567.387,1547.874,1549.237,1594.96,1574.375,1575.547,1550.244,1605.735,1502.527,1578.754,9045.688,8997.313,7818.317,9108.688,8316.646,8525.058,12.98498,12.13516,12.94778,11.00455,12.95587,-82.18077,12.90259,11.36295,12.92297,12.87219,12.88986,12.92462,12.1192,12.26489,12.64649,12.84082,10.70117,5.423097,13.1,27.03,-1087.674,-1258.355,"NAN",-127.242,320.8123,131.9798,203.7226
"2021-06-07 17:00:00",53568,1584.236,"NAN",1567.387,1547.868,1549.236,1594.956,1574.377,1575.546,1550.246,1605.73,1502.519,1578.756,9045.761,8997.379,7818.479,9108.663,8316.61,8525.036,12.98431,12.13293,12.94879,11.00561,12.95621,-82.16483,12.90268,11.36236,12.92356,12.87262,12.88977,12.926,12.17517,12.26642,12.64731,12.84113,10.70255,5.422516,13.1,27.09,-1087.674,-1244.969,"NAN",-128.5956,318.7819,132.6566,205.0762
"2021-06-07 18:00:00",53569,1584.235,"NAN",1567.387,1547.866,1549.232,1594.954,1574.377,1575.544,1550.245,1605.727,1502.518,1578.758,9045.809,8997.441,7818.628,9108.656,8316.585,8525.021,12.98248,12.13034,12.94989,11.00675,12.95587,-82.13639,12.90311,11.36298,12.92295,12.87305,12.88892,12.92499,12.22119,12.26675,12.64804,12.84158,10.7023,5.421296,13.1,27.4,-1087.674,-1256.682,"NAN",-129.9493,319.4587,131.9798,204.3994
"2021-06-07 19:00:00",53570,1584.234,"NAN",1567.386,1547.861,1549.234,1594.954,1574.379,1575.543,1550.247,1605.725,1502.518,1578.758,9045.854,8997.479,7818.698,9108.65,8316.56,8525.005,12.98175,12.12823,12.9509,11.00894,12.95581,-82.16317,12.90292,11.3635,12.92252,12.87259,12.88861,12.92453,12.24536,12.26846,12.6489,12.8418,10.70249,5.421173,13.1,27.34,-1086.001,-1253.335,"NAN",-129.2725,318.7819,130.6261,203.7226
"2021-06-07 20:00:00",53571,1584.231,"NAN",1567.384,1547.856,1549.232,1594.955,1574.377,1575.541,1550.246,1605.725,1502.517,1578.757,9045.841,8997.468,7818.521,9108.646,8316.516,8524.986,12.97928,12.12473,12.9523,11.00934,12.95566,-82.19928,12.90335,11.36322,12.92252,12.87207,12.88782,12.92358,12.25372,12.26999,12.64963,12.84229,10.703,5.419342,13.1,26.68,-1087.674,-1260.029,"NAN",-128.5956,320.1355,129.9493,203.0458
"2021-06-07 21:00:00",53572,1584.228,"NAN",1567.384,1547.852,1549.237,1594.955,1574.378,1575.54,1550.245,1605.724,1502.516,1578.757,9045.82,8997.425,7818.446,9108.63,8316.464,8524.964,12.97736,12.12326,12.95343,11.01083,12.9552,-82.23216,12.90366,11.36475,12.92188,12.87204,12.8866,12.9231,12.26846,12.27136,12.65061,12.84274,10.70282,5.421082,13.12,25.85,-1087.721,-1256.736,"NAN",-128.5956,319.4587,128.5956,204.3994
"2021-06-07 22:00:00",53573,1584.227,"NAN",1567.385,1547.844,1549.236,1594.952,1574.38,1575.536,1550.246,1605.722,1502.516,1578.759,9045.809,8997.407,7818.471,9108.614,8316.42,8524.947,12.97485,12.11963,12.95462,11.01169,12.95499,-82.25241,12.90381,11.36353,12.92117,12.87176,12.88547,12.92212,12.2511,12.27264,12.65146,12.8428,10.70371,5.422944,13.13,25.13,-1088.014,-1257.074,"NAN",-127.242,320.8123,132.6566,204.3994
"2021-06-07 23:00:00",53574,1584.226,"NAN",1567.384,1547.84,1549.235,1594.954,1574.381,1575.534,1550.245,1605.721,1502.518,1578.76,9045.78,8997.379,7818.424,9108.592,8316.361,8524.933,12.9726,12.11645,12.95569,11.01312,12.95435,-82.26933,12.90387,11.36362,12.91986,12.87183,12.88412,12.92175,12.24103,12.27362,12.65237,12.84393,10.70407,5.420105,13.14,24.54,-1088.044,-1250.413,"NAN",-128.6042,320.8336,131.9885,203.0593
"2021-06-08 00:00:00",53575,1584.224,"NAN",1567.384,1547.836,1549.235,1594.952,1574.381,1575.532,1550.246,1605.719,1502.517,1578.763,9045.796,8997.388,7818.591,9108.555,8316.311,8524.913,12.96991,12.11383,12.95697,11.01471,12.95383,-82.2668,12.90433,11.36337,12.91913,12.87137,12.88187,12.91986,11.92004,12.27502,12.65305,12.84396,10.70404,5.422241,13.14,24.13,-1089.717,-1257.109,"NAN",-127.9804,319.6125,130.0119,204.4978
